image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtfa6vod0br8yc878eje9wc7,leaf_spot,leaf_rust,0.4897,"{""healthy"": 0.0071, ""leaf_rust"": 0.4897, ""leaf_spot"": 0.2592, ""leaf_blight"": 0.244}",leaf_spot,0.2592
cmtfa6vol0briyc87mwzdvgs5,leaf_spot,leaf_rust,0.6454,"{""healthy"": 0.0238, ""leaf_rust"": 0.6454, ""leaf_spot"": 0.1145, ""leaf_blight"": 0.2163}",leaf_blight,0.2163
cmtfa6vpf0bscyc8775t8bto4,leaf_spot,leaf_blight,0.6645,"{""healthy"": 0.0067, ""leaf_rust"": 0.0895, ""leaf_spot"": 0.2393, ""leaf_blight"": 0.6645}",leaf_spot,0.2393
cmtfa6vpk0bshyc87gyqfdnru,leaf_spot,leaf_rust,0.4749,"{""healthy"": 0.0271, ""leaf_rust"": 0.4749, ""leaf_spot"": 0.3424, ""leaf_blight"": 0.1556}",leaf_spot,0.3424
cmtfa6vpp0bsmyc87rgkl2uhv,leaf_spot,leaf_rust,0.9021,"{""healthy"": 0.0033, ""leaf_rust"": 0.9021, ""leaf_spot"": 0.0299, ""leaf_blight"": 0.0647}",leaf_blight,0.0647
cmtfa6vpv0bsryc87rmk1kjof,leaf_spot,leaf_blight,0.4561,"{""healthy"": 0.0224, ""leaf_rust"": 0.1564, ""leaf_spot"": 0.3652, ""leaf_blight"": 0.4561}",leaf_spot,0.3652
cmtfa6vq20bswyc87g4lm6o6f,leaf_spot,leaf_rust,0.5072,"{""healthy"": 0.0412, ""leaf_rust"": 0.5072, ""leaf_spot"": 0.2223, ""leaf_blight"": 0.2294}",leaf_blight,0.2294
cmtfa6vqd0bt6yc87xwmjin58,leaf_spot,leaf_blight,0.5148,"{""healthy"": 0.008, ""leaf_rust"": 0.3006, ""leaf_spot"": 0.1766, ""leaf_blight"": 0.5148}",leaf_rust,0.3006
cmtfa6vqj0btbyc87awam92u7,leaf_spot,leaf_rust,0.6565,"{""healthy"": 0.0151, ""leaf_rust"": 0.6565, ""leaf_spot"": 0.2179, ""leaf_blight"": 0.1105}",leaf_spot,0.2179
cmtfa6vqp0btgyc877mqss32b,leaf_spot,leaf_rust,0.3141,"{""healthy"": 0.1493, ""leaf_rust"": 0.3141, ""leaf_spot"": 0.2492, ""leaf_blight"": 0.2874}",leaf_blight,0.2874
cmtfa6vrl0bu0yc87hts2zwgm,leaf_spot,leaf_rust,0.6475,"{""healthy"": 0.011, ""leaf_rust"": 0.6475, ""leaf_spot"": 0.1998, ""leaf_blight"": 0.1417}",leaf_spot,0.1998
cmtfa6vrx0bu5yc87veplgxit,leaf_spot,leaf_rust,0.3226,"{""healthy"": 0.0547, ""leaf_rust"": 0.3226, ""leaf_spot"": 0.3055, ""leaf_blight"": 0.3171}",leaf_blight,0.3171
cmtfa6vs70buayc870y5yj7sc,leaf_spot,leaf_rust,0.6131,"{""healthy"": 0.0219, ""leaf_rust"": 0.6131, ""leaf_spot"": 0.2796, ""leaf_blight"": 0.0854}",leaf_spot,0.2796
cmtfa6vt20bupyc87kbwteh16,leaf_spot,leaf_rust,0.5054,"{""healthy"": 0.0078, ""leaf_rust"": 0.5054, ""leaf_spot"": 0.3352, ""leaf_blight"": 0.1516}",leaf_spot,0.3352
cmtfa6vu70bv9yc87y9jzlo9t,leaf_spot,leaf_rust,0.4831,"{""healthy"": 0.0042, ""leaf_rust"": 0.4831, ""leaf_spot"": 0.3151, ""leaf_blight"": 0.1976}",leaf_spot,0.3151
cmtfa6vuo0bvjyc87rqaxhto5,leaf_spot,leaf_blight,0.5281,"{""healthy"": 0.1148, ""leaf_rust"": 0.0908, ""leaf_spot"": 0.2664, ""leaf_blight"": 0.5281}",leaf_spot,0.2664
cmtfa6vv40bvtyc873b0giaes,leaf_spot,leaf_blight,0.4401,"{""healthy"": 0.0671, ""leaf_rust"": 0.0679, ""leaf_spot"": 0.4248, ""leaf_blight"": 0.4401}",leaf_spot,0.4248
cmtfa6vvk0bw3yc877l44r91j,leaf_spot,leaf_blight,0.5376,"{""healthy"": 0.0129, ""leaf_rust"": 0.0692, ""leaf_spot"": 0.3804, ""leaf_blight"": 0.5376}",leaf_spot,0.3804
cmtfa6vvs0bw8yc87i6gqdu6r,leaf_spot,leaf_rust,0.476,"{""healthy"": 0.0387, ""leaf_rust"": 0.476, ""leaf_spot"": 0.3066, ""leaf_blight"": 0.1787}",leaf_spot,0.3066
cmtfa6vwi0bwnyc8722757kdf,leaf_spot,leaf_rust,0.5419,"{""healthy"": 0.0172, ""leaf_rust"": 0.5419, ""leaf_spot"": 0.3087, ""leaf_blight"": 0.1321}",leaf_spot,0.3087
cmtfa6vxl0bx7yc87y3zk29oe,leaf_spot,leaf_rust,0.5845,"{""healthy"": 0.0054, ""leaf_rust"": 0.5845, ""leaf_spot"": 0.1154, ""leaf_blight"": 0.2947}",leaf_blight,0.2947
cmtfa6vxv0bxcyc875v3f2gp6,leaf_spot,leaf_rust,0.6604,"{""healthy"": 0.0216, ""leaf_rust"": 0.6604, ""leaf_spot"": 0.1874, ""leaf_blight"": 0.1305}",leaf_spot,0.1874
cmtfa6vy40bxhyc87y0bdonrk,leaf_spot,leaf_rust,0.5431,"{""healthy"": 0.0562, ""leaf_rust"": 0.5431, ""leaf_spot"": 0.2873, ""leaf_blight"": 0.1134}",leaf_spot,0.2873
cmtfa6vz00by1yc872l5n30p5,leaf_spot,leaf_rust,0.5079,"{""healthy"": 0.0205, ""leaf_rust"": 0.5079, ""leaf_spot"": 0.2407, ""leaf_blight"": 0.2309}",leaf_spot,0.2407
cmtfa6vz80by6yc87khcc47d2,leaf_spot,leaf_rust,0.4609,"{""healthy"": 0.0371, ""leaf_rust"": 0.4609, ""leaf_spot"": 0.3047, ""leaf_blight"": 0.1973}",leaf_spot,0.3047
cmtfa6vzh0bybyc87wrzcb4kv,leaf_spot,leaf_blight,0.4112,"{""healthy"": 0.0724, ""leaf_rust"": 0.1486, ""leaf_spot"": 0.3677, ""leaf_blight"": 0.4112}",leaf_spot,0.3677
cmtfa6vzq0bygyc87azriik11,leaf_spot,leaf_rust,0.5143,"{""healthy"": 0.0946, ""leaf_rust"": 0.5143, ""leaf_spot"": 0.3135, ""leaf_blight"": 0.0776}",leaf_spot,0.3135
cmtfa6vzz0bylyc87dfzz0rmp,leaf_spot,leaf_rust,0.5639,"{""healthy"": 0.0143, ""leaf_rust"": 0.5639, ""leaf_spot"": 0.2107, ""leaf_blight"": 0.2111}",leaf_blight,0.2111
cmtfa6w0r0bz0yc87oitmppqo,leaf_spot,leaf_rust,0.4378,"{""healthy"": 0.0273, ""leaf_rust"": 0.4378, ""leaf_spot"": 0.3862, ""leaf_blight"": 0.1487}",leaf_spot,0.3862
cmtfa6w0z0bz5yc87hgif9vzx,leaf_spot,leaf_rust,0.4011,"{""healthy"": 0.0147, ""leaf_rust"": 0.4011, ""leaf_spot"": 0.3488, ""leaf_blight"": 0.2355}",leaf_spot,0.3488
cmtfa6w170bzayc87fbinppa7,leaf_spot,leaf_rust,0.4324,"{""healthy"": 0.0619, ""leaf_rust"": 0.4324, ""leaf_spot"": 0.192, ""leaf_blight"": 0.3137}",leaf_blight,0.3137
cmtfa6w1r0bzfyc8778943b19,leaf_spot,healthy,0.404,"{""healthy"": 0.404, ""leaf_rust"": 0.2579, ""leaf_spot"": 0.1767, ""leaf_blight"": 0.1614}",leaf_rust,0.2579
cmtfa6w260bzkyc87ku3j8kqj,leaf_spot,leaf_blight,0.4049,"{""healthy"": 0.0781, ""leaf_rust"": 0.2239, ""leaf_spot"": 0.2932, ""leaf_blight"": 0.4049}",leaf_spot,0.2932
cmtfel6oz000eyc0e30bv9hx5,leaf_blight,leaf_spot,0.3463,"{""healthy"": 0.0642, ""leaf_rust"": 0.2664, ""leaf_spot"": 0.3463, ""leaf_blight"": 0.3231}",leaf_blight,0.3231
cmtffi5yk0026yc0efls9lljv,leaf_rust,leaf_blight,0.4765,"{""healthy"": 0.0135, ""leaf_rust"": 0.0382, ""leaf_spot"": 0.4717, ""leaf_blight"": 0.4765}",leaf_spot,0.4717
cmtfpvs4z000cycrcd862msd4,leaf_blight,leaf_rust,0.3327,"{""healthy"": 0.1534, ""leaf_rust"": 0.3327, ""leaf_spot"": 0.2614, ""leaf_blight"": 0.2525}",leaf_spot,0.2614
