image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtfa6vy40bxhyc87y0bdonrk,leaf_spot,leaf_rust,0.7116,"{""healthy"": 0.008, ""leaf_rust"": 0.7116, ""leaf_spot"": 0.2551, ""leaf_blight"": 0.0253}",leaf_spot,0.2551
cmtfa6vyj0bxryc87dep3x0rw,leaf_spot,leaf_rust,0.5925,"{""healthy"": 0.0048, ""leaf_rust"": 0.5925, ""leaf_spot"": 0.3038, ""leaf_blight"": 0.0988}",leaf_spot,0.3038
cmtfa6vz00by1yc872l5n30p5,leaf_spot,leaf_rust,0.6327,"{""healthy"": 0.0009, ""leaf_rust"": 0.6327, ""leaf_spot"": 0.252, ""leaf_blight"": 0.1145}",leaf_spot,0.252
cmtfa6vz80by6yc87khcc47d2,leaf_spot,leaf_rust,0.6754,"{""healthy"": 0.003, ""leaf_rust"": 0.6754, ""leaf_spot"": 0.2757, ""leaf_blight"": 0.046}",leaf_spot,0.2757
cmtfa6vzq0bygyc87azriik11,leaf_spot,leaf_rust,0.4864,"{""healthy"": 0.0725, ""leaf_rust"": 0.4864, ""leaf_spot"": 0.4248, ""leaf_blight"": 0.0163}",leaf_spot,0.4248
cmtfa6vzz0bylyc87dfzz0rmp,leaf_spot,leaf_rust,0.6448,"{""healthy"": 0.0003, ""leaf_rust"": 0.6448, ""leaf_spot"": 0.1938, ""leaf_blight"": 0.1611}",leaf_spot,0.1938
cmtfa6w0r0bz0yc87oitmppqo,leaf_spot,leaf_rust,0.7887,"{""healthy"": 0.001, ""leaf_rust"": 0.7887, ""leaf_spot"": 0.1976, ""leaf_blight"": 0.0127}",leaf_spot,0.1976
cmtfa6w0z0bz5yc87hgif9vzx,leaf_spot,leaf_rust,0.4655,"{""healthy"": 0.0001, ""leaf_rust"": 0.4655, ""leaf_spot"": 0.4238, ""leaf_blight"": 0.1106}",leaf_spot,0.4238
cmtfa6w170bzayc87fbinppa7,leaf_spot,leaf_rust,0.571,"{""healthy"": 0.0111, ""leaf_rust"": 0.571, ""leaf_spot"": 0.2336, ""leaf_blight"": 0.1843}",leaf_spot,0.2336
cmtfa6w1r0bzfyc8778943b19,leaf_spot,healthy,0.5686,"{""healthy"": 0.5686, ""leaf_rust"": 0.2474, ""leaf_spot"": 0.1435, ""leaf_blight"": 0.0405}",leaf_rust,0.2474
cmtfa6w260bzkyc87ku3j8kqj,leaf_spot,leaf_blight,0.5405,"{""healthy"": 0.002, ""leaf_rust"": 0.0749, ""leaf_spot"": 0.3826, ""leaf_blight"": 0.5405}",leaf_spot,0.3826
cmtfa6w2v0bzpyc872hyrgfb3,leaf_spot,leaf_rust,0.5101,"{""healthy"": 0.0005, ""leaf_rust"": 0.5101, ""leaf_spot"": 0.4161, ""leaf_blight"": 0.0734}",leaf_spot,0.4161
cmtffi5yk0026yc0efls9lljv,leaf_rust,leaf_spot,0.4972,"{""healthy"": 0.0001, ""leaf_rust"": 0.0081, ""leaf_spot"": 0.4972, ""leaf_blight"": 0.4946}",leaf_blight,0.4946
