image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtfa3izu0ao7yc87gkjohebi,leaf_spot,leaf_blight,0.488,"{""healthy"": 0.0338, ""leaf_rust"": 0.0839, ""leaf_spot"": 0.3943, ""leaf_blight"": 0.488}",leaf_spot,0.3943
cmtfa3j080aomyc87e9hnq93o,leaf_spot,healthy,0.6148,"{""healthy"": 0.6148, ""leaf_rust"": 0.0651, ""leaf_spot"": 0.1118, ""leaf_blight"": 0.2083}",leaf_blight,0.2083
cmtfa3j0q0ap6yc87yqthlzb3,leaf_spot,leaf_blight,0.5223,"{""healthy"": 0.0366, ""leaf_rust"": 0.1804, ""leaf_spot"": 0.2607, ""leaf_blight"": 0.5223}",leaf_spot,0.2607
cmtfa3j0v0apbyc87ilbx97vc,leaf_spot,leaf_blight,0.5234,"{""healthy"": 0.063, ""leaf_rust"": 0.1328, ""leaf_spot"": 0.2809, ""leaf_blight"": 0.5234}",leaf_spot,0.2809
cmtfa3j170apqyc87b8rox1r3,leaf_spot,healthy,0.3727,"{""healthy"": 0.3727, ""leaf_rust"": 0.1823, ""leaf_spot"": 0.271, ""leaf_blight"": 0.1739}",leaf_spot,0.271
cmtfa3j1g0aq0yc871xqlx9we,leaf_spot,leaf_blight,0.5311,"{""healthy"": 0.0716, ""leaf_rust"": 0.1397, ""leaf_spot"": 0.2577, ""leaf_blight"": 0.5311}",leaf_spot,0.2577
cmtfa3j1v0aqfyc87muqxqqom,leaf_spot,leaf_blight,0.421,"{""healthy"": 0.141, ""leaf_rust"": 0.0842, ""leaf_spot"": 0.3538, ""leaf_blight"": 0.421}",leaf_spot,0.3538
cmtfa3j300arjyc87rfccw98g,leaf_spot,leaf_blight,0.385,"{""healthy"": 0.2478, ""leaf_rust"": 0.0866, ""leaf_spot"": 0.2806, ""leaf_blight"": 0.385}",leaf_spot,0.2806
cmtfa3j390artyc8761bjzbtg,leaf_spot,leaf_blight,0.3812,"{""healthy"": 0.0785, ""leaf_rust"": 0.2195, ""leaf_spot"": 0.3207, ""leaf_blight"": 0.3812}",leaf_spot,0.3207
cmtfa3j3f0aryyc87o11n7u64,leaf_spot,leaf_blight,0.3014,"{""healthy"": 0.1561, ""leaf_rust"": 0.2587, ""leaf_spot"": 0.2839, ""leaf_blight"": 0.3014}",leaf_spot,0.2839
cmtfa3j3v0asdyc879wylctf0,leaf_spot,healthy,0.3334,"{""healthy"": 0.3334, ""leaf_rust"": 0.1434, ""leaf_spot"": 0.2749, ""leaf_blight"": 0.2483}",leaf_spot,0.2749
cmtfa3j4b0assyc875lcrnzfk,leaf_spot,leaf_blight,0.3781,"{""healthy"": 0.2072, ""leaf_rust"": 0.0991, ""leaf_spot"": 0.3156, ""leaf_blight"": 0.3781}",leaf_spot,0.3156
